,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
261,2011-04-20,1044.93,1023.77,1051.98,1014.36,489257,891280640.0,3.6,-2.03,-21.16,1.58
262,2011-04-21,1031.41,1026.71,1044.93,1022.59,318062,579304640.0,2.18,0.29,2.94,1.02
263,2011-04-22,1019.65,1011.42,1027.29,1003.78,306669,548689920.0,2.29,-1.49,-15.29,0.99
264,2011-04-25,1012.6,1024.36,1035.52,1002.02,358647,646189952.0,3.31,1.28,12.94,1.15
265,2011-04-26,1022.0,1044.34,1045.52,1018.48,389431,711900608.0,2.64,1.95,19.98,1.25
266,2011-04-27,1044.93,1036.11,1065.5,1024.94,532705,985540096.0,3.88,-0.79,-8.23,1.72
267,2011-04-28,1044.34,1056.1,1078.44,1040.81,648958,1215618304.0,3.63,1.93,19.99,2.09
268,2011-04-29,1054.92,1031.41,1054.92,1014.36,500496,911382592.0,3.84,-2.34,-24.69,1.61
269,2011-05-03,1028.47,1032.59,1040.81,1023.77,221058,402350144.0,1.65,0.11,1.18,0.71
270,2011-05-04,1019.65,1011.42,1039.64,1000.84,393820,708758016.0,3.76,-2.05,-21.17,1.27
271,2011-05-05,997.9,1003.78,1014.95,997.31,246038,437563136.0,1.74,-0.76,-7.64,0.79
272,2011-05-06,993.2,992.61,1010.25,987.91,241119,425935552.0,2.23,-1.11,-11.17,0.78
273,2011-05-13,990.26,1000.25,1003.19,960.87,367984,638079680.0,4.26,0.77,7.64,1.18
274,2011-05-16,987.91,969.69,998.49,969.1,197105,342549024.0,2.94,-3.06,-30.56,0.63
275,2011-05-17,969.69,1011.42,1017.89,969.69,319709,565242752.0,4.97,4.3,41.73,1.03
276,2011-05-18,1004.37,1026.12,1043.75,1000.25,294153,532338144.0,4.3,1.45,14.7,0.95
277,2011-05-19,1029.65,1015.54,1040.81,1012.6,164600,297958656.0,2.75,-1.03,-10.58,0.53
278,2011-05-20,1014.95,1039.64,1054.34,1013.19,311900,572652160.0,4.05,2.37,24.1,1.0
279,2011-05-23,1035.52,1013.77,1037.29,998.49,329121,588700864.0,3.73,-2.49,-25.87,1.06
280,2011-05-24,1007.9,1029.06,1039.64,1007.9,291587,528778304.0,3.13,1.51,15.29,0.94
281,2011-05-26,1015.54,1007.31,1025.53,996.73,294740,525548160.0,2.8,-2.11,-21.75,0.95
282,2011-05-27,1002.02,996.14,1018.48,996.14,238331,423279648.0,2.22,-1.11,-11.17,0.77
283,2011-05-30,988.5,994.38,1002.02,976.74,150901,263972800.0,2.54,-0.18,-1.76,0.49
284,2011-05-31,994.38,999.67,1004.37,970.86,193608,338686784.0,3.37,0.53,5.29,0.62
285,2011-06-01,999.08,986.15,999.08,980.27,181035,316218016.0,1.88,-1.35,-13.52,0.58
286,2011-06-02,972.62,943.23,980.27,930.89,439601,739553856.0,5.01,-4.35,-42.92,1.42
287,2011-06-03,937.94,943.82,948.52,930.89,154537,257350016.0,1.87,0.06,0.59,0.5
288,2011-06-07,934.41,952.05,956.17,928.54,146089,244067280.0,2.93,0.87,8.23,0.47
289,2011-06-08,950.29,942.64,950.29,930.3,160759,267290816.0,2.1,-0.99,-9.41,0.52
290,2011-06-09,937.35,934.41,949.7,933.24,120222,200273664.0,1.75,-0.87,-8.23,0.39
291,2011-06-10,932.06,933.24,946.17,925.6,145571,240550240.0,2.2,-0.13,-1.17,0.47
292,2011-06-13,925.01,920.31,928.54,908.55,162823,265033184.0,2.14,-1.39,-12.93,0.52
293,2011-06-14,919.72,932.06,950.29,916.78,278984,463185184.0,3.64,1.28,11.75,0.9
294,2011-06-15,929.12,917.37,938.53,917.37,168677,275973984.0,2.27,-1.58,-14.69,0.54
295,2011-06-16,910.31,900.32,915.6,897.97,173851,279148928.0,1.92,-1.86,-17.05,0.56
296,2011-06-17,904.43,895.62,909.14,893.27,191330,305942720.0,1.76,-0.52,-4.7,0.62
297,2011-06-20,896.2,903.26,904.43,887.39,122691,195132656.0,1.9,0.85,7.64,0.4
298,2011-06-21,905.61,918.54,921.48,901.5,193912,313896320.0,2.21,1.69,15.28,0.62
299,2011-06-22,919.72,917.37,926.19,912.66,151940,247618688.0,1.47,-0.13,-1.17,0.49
300,2011-06-23,913.84,937.35,941.47,910.9,165889,272357056.0,3.33,2.18,19.98,0.53
301,2011-06-24,932.65,960.28,972.04,931.48,322826,547045568.0,4.33,2.45,22.93,1.04
302,2011-06-27,959.69,966.16,992.02,956.75,280933,483915168.0,3.67,0.61,5.88,0.9
303,2011-06-28,984.38,963.22,984.38,948.52,206529,350987392.0,3.71,-0.3,-2.94,0.67
304,2011-06-29,968.51,939.12,970.86,936.18,258982,435681888.0,3.6,-2.5,-24.1,0.83
305,2011-06-30,942.64,964.98,973.21,941.47,275840,468824288.0,3.38,2.75,25.86,0.89
306,2011-07-01,969.69,956.75,969.69,950.87,248789,422094944.0,1.95,-0.85,-8.23,0.8
307,2011-07-04,960.28,993.2,993.79,959.1,378249,655990848.0,3.63,3.81,36.45,1.22
308,2011-07-05,990.26,984.38,992.02,977.33,190560,331713600.0,1.48,-0.89,-8.82,0.61
309,2011-07-06,979.09,974.98,982.62,963.81,206476,354627552.0,1.91,-0.95,-9.4,0.66
310,2011-07-07,990.26,977.92,997.9,969.1,337855,588625664.0,2.95,0.3,2.94,1.09
311,2011-07-08,977.92,991.44,1007.9,973.8,269604,473536544.0,3.49,1.38,13.52,0.87
312,2011-07-11,983.79,984.38,997.9,981.44,161735,282634272.0,1.66,-0.71,-7.06,0.52
313,2011-07-12,976.74,960.87,977.33,957.34,245143,418118336.0,2.03,-2.39,-23.51,0.79
314,2011-07-13,975.56,992.61,1003.19,968.51,324294,566412224.0,3.61,3.3,31.74,1.04
315,2011-07-14,994.38,994.96,999.08,983.21,244478,428448992.0,1.6,0.24,2.35,0.79
316,2011-07-15,993.2,1019.06,1031.41,983.79,375738,671466240.0,4.79,2.42,24.1,1.21
317,2011-07-18,1019.65,1016.13,1027.29,1007.31,197815,354921792.0,1.96,-0.29,-2.93,0.64
318,2011-07-19,1004.96,992.61,1005.54,989.08,219355,385645088.0,1.62,-2.31,-23.52,0.71
319,2011-07-20,1001.43,992.61,1004.37,983.21,145935,255516288.0,2.13,0.0,0.0,0.47
320,2011-07-21,991.44,971.45,993.79,970.86,188971,326948288.0,2.31,-2.13,-21.16,0.61
321,2011-07-22,975.56,973.21,987.32,969.69,122733,211870048.0,1.81,0.18,1.76,0.4
322,2011-07-25,966.75,953.23,976.15,946.17,197070,335512640.0,3.08,-2.05,-19.98,0.63
323,2011-07-26,953.81,974.39,978.5,949.11,173242,296943872.0,3.08,2.22,21.16,0.56
324,2011-07-27,963.81,971.45,980.85,962.04,150079,258034528.0,1.93,-0.3,-2.94,0.48
325,2011-07-28,961.46,952.05,962.04,944.41,187806,316189440.0,1.81,-2.0,-19.4,0.6
326,2011-07-29,956.17,980.85,1004.96,943.23,313508,541258944.0,6.48,3.03,28.8,1.01
327,2011-08-01,972.62,972.62,991.44,959.69,207920,358426368.0,3.24,-0.84,-8.23,0.67
328,2011-08-02,963.81,960.87,967.92,945.0,193883,327409984.0,2.36,-1.21,-11.75,0.62
329,2011-08-03,947.94,952.64,965.57,944.41,141945,240147616.0,2.2,-0.86,-8.23,0.46
330,2011-08-04,954.4,954.4,972.62,953.23,115023,195599888.0,2.04,0.18,1.76,0.37
331,2011-08-05,933.83,919.72,938.53,919.13,248270,408435584.0,2.03,-3.63,-34.68,0.8
332,2011-08-08,915.02,902.08,932.06,887.39,250348,403626912.0,4.86,-1.92,-17.64,0.81
333,2011-08-09,886.8,903.85,915.6,875.63,270886,430794176.0,4.43,0.2,1.77,0.87
334,2011-08-10,916.78,907.37,925.6,906.79,182984,297294720.0,2.08,0.39,3.52,0.59
335,2011-08-11,892.09,927.36,930.3,890.33,189874,308443424.0,4.41,2.2,19.99,0.61
336,2011-08-12,930.89,939.71,943.23,925.6,180534,297982240.0,1.9,1.33,12.35,0.58
337,2011-08-15,940.29,968.51,975.56,923.83,308528,519120704.0,5.5,3.06,28.8,0.99
338,2011-08-16,966.16,963.81,977.92,959.69,197818,338285312.0,1.88,-0.49,-4.7,0.64
339,2011-08-18,965.57,945.0,980.27,941.47,252460,427197376.0,4.03,-1.95,-18.81,0.81
340,2011-08-19,925.6,937.35,939.12,919.13,155451,255822480.0,2.12,-0.81,-7.65,0.5
341,2011-08-22,933.83,926.77,939.71,917.96,128073,210393776.0,2.32,-1.13,-10.58,0.41
342,2011-08-23,927.95,939.71,942.64,923.83,104655,173121392.0,2.03,1.4,12.94,0.34
343,2011-08-24,942.06,925.01,945.0,922.66,125209,207818928.0,2.38,-1.56,-14.7,0.4
344,2011-08-25,931.48,980.85,982.62,925.01,465354,793665408.0,6.23,6.04,55.84,1.5
345,2011-08-26,972.62,983.21,983.79,968.51,258558,446200768.0,1.56,0.24,2.36,0.83
346,2011-08-29,960.87,944.41,960.87,935.0,451871,755956224.0,2.63,-3.95,-38.8,1.46
347,2011-08-30,950.29,942.06,967.92,941.47,220005,371612128.0,2.8,-0.25,-2.35,0.71
348,2011-08-31,943.23,952.05,962.04,934.41,130434,218858304.0,2.93,1.06,9.99,0.42
349,2011-09-01,952.05,956.75,963.81,948.52,114654,193932848.0,1.61,0.49,4.7,0.37
350,2011-09-05,937.35,928.54,942.06,923.25,138286,228178080.0,1.97,-2.95,-28.21,0.45
351,2011-09-06,922.66,923.25,932.06,919.72,113506,185902896.0,1.33,-0.57,-5.29,0.37
352,2011-09-07,930.89,940.88,946.76,922.07,130072,215260560.0,2.67,1.91,17.63,0.42
353,2011-09-08,940.88,935.59,945.58,932.65,100767,167311104.0,1.37,-0.56,-5.29,0.32
354,2011-09-09,940.29,930.3,953.23,923.83,106629,176663296.0,3.14,-0.57,-5.29,0.34
355,2011-09-13,913.84,932.65,933.24,911.49,103205,168927616.0,2.34,0.25,2.35,0.33
356,2011-09-14,933.83,926.77,936.77,911.49,147227,241207200.0,2.71,-0.63,-5.88,0.47
357,2011-09-15,928.54,935.0,942.06,926.19,170642,282498720.0,1.71,0.89,8.23,0.55
358,2011-09-16,940.29,960.87,966.75,938.53,369535,626906560.0,3.02,2.77,25.87,1.19
359,2011-09-19,949.7,937.35,950.29,935.0,105998,176591136.0,1.59,-2.45,-23.52,0.34
360,2011-09-20,934.41,945.58,956.17,931.48,77127,128974784.0,2.63,0.88,8.23,0.25
361,2011-09-21,945.58,964.4,972.62,937.94,183686,312327648.0,3.67,1.99,18.82,0.59
362,2011-09-22,953.81,943.23,957.34,942.06,156448,262524752.0,1.58,-2.2,-21.17,0.5
363,2011-09-23,926.19,938.53,950.87,921.48,151811,250805296.0,3.12,-0.5,-4.7,0.49
364,2011-09-26,927.36,904.43,946.76,900.91,198138,322611456.0,4.89,-3.63,-34.1,0.64
365,2011-09-27,913.84,912.08,919.72,896.79,137618,221845888.0,2.54,0.85,7.65,0.44
366,2011-09-28,918.54,902.08,918.54,896.2,96703,155237152.0,2.45,-1.1,-10.0,0.31
367,2011-09-29,896.2,904.43,909.73,892.68,113158,181407712.0,1.89,0.26,2.35,0.36
368,2011-09-30,906.79,904.43,915.02,902.08,142040,228902896.0,1.43,0.0,0.0,0.46
369,2011-10-10,899.14,872.69,904.43,869.75,209656,326892320.0,3.83,-3.51,-31.74,0.68
370,2011-10-11,902.08,881.51,907.37,875.04,214649,339237344.0,3.7,1.01,8.82,0.69
371,2011-10-12,875.63,923.25,925.6,872.1,274472,442778752.0,6.07,4.74,41.74,0.88
372,2011-10-13,916.78,922.66,927.36,915.02,145065,236989024.0,1.34,-0.06,-0.59,0.47
373,2011-10-14,919.13,923.25,926.77,909.14,86953,141751920.0,1.91,0.06,0.59,0.28
374,2011-10-17,930.3,933.83,943.82,926.77,117115,194055200.0,1.85,1.15,10.58,0.38
375,2011-10-18,926.19,903.26,927.95,901.5,138013,223255648.0,2.83,-3.27,-30.57,0.44
376,2011-10-19,908.55,905.61,918.54,902.67,82374,132855568.0,1.76,0.26,2.35,0.27
377,2011-10-20,902.08,890.33,903.85,884.45,92459,146319936.0,2.14,-1.69,-15.28,0.3
378,2011-10-21,896.2,903.85,912.66,888.56,140827,225852448.0,2.71,1.52,13.52,0.45
379,2011-10-24,907.96,933.24,941.47,897.97,240590,394450688.0,4.81,3.25,29.39,0.77
380,2011-10-25,932.65,939.71,947.35,925.6,199574,331621152.0,2.33,0.69,6.47,0.64
381,2011-10-26,940.29,946.17,956.75,937.35,244162,410238816.0,2.06,0.69,6.46,0.79
382,2011-10-27,947.35,944.41,956.75,937.94,146501,245495552.0,1.99,-0.19,-1.76,0.47
383,2011-10-28,960.87,962.63,972.62,953.81,284957,484862592.0,1.99,1.93,18.22,0.92
384,2011-10-31,962.63,953.81,965.57,939.12,141767,238721168.0,2.75,-0.92,-8.82,0.46
385,2011-11-01,946.76,952.05,967.33,942.06,179310,303128864.0,2.65,-0.18,-1.76,0.58
386,2011-11-02,939.71,967.92,967.92,938.53,190694,320967360.0,3.09,1.67,15.87,0.61
387,2011-11-03,967.33,953.81,972.04,947.94,262329,445806720.0,2.49,-1.46,-14.11,0.84
388,2011-11-04,960.87,959.69,963.81,950.87,133396,226230000.0,1.36,0.62,5.88,0.43
389,2011-11-07,952.05,944.41,956.17,938.53,129577,217220448.0,1.84,-1.59,-15.28,0.42
390,2011-11-08,945.58,945.58,953.23,940.88,96705,162043536.0,1.31,0.12,1.17,0.31
391,2011-11-09,948.52,957.34,958.52,942.06,113553,190845600.0,1.74,1.24,11.76,0.37
392,2011-11-10,947.94,947.94,959.1,943.23,158437,266509040.0,1.66,-0.98,-9.4,0.51
393,2011-11-11,947.35,935.59,951.46,932.06,165267,274797632.0,2.05,-1.3,-12.35,0.53
394,2011-11-14,942.06,945.0,952.05,935.59,179251,299361824.0,1.76,1.01,9.41,0.58
395,2011-11-15,942.06,929.71,944.41,924.42,217089,357983648.0,2.12,-1.62,-15.29,0.7
396,2011-11-16,929.71,903.85,930.3,900.32,199272,322231072.0,3.22,-2.78,-25.86,0.64
397,2011-11-17,906.79,900.91,909.73,898.56,109619,175962320.0,1.24,-0.33,-2.94,0.35
398,2011-11-18,895.62,899.14,906.79,893.85,143869,229649104.0,1.44,-0.2,-1.77,0.46
399,2011-11-21,900.32,899.14,900.32,890.33,136737,217304752.0,1.11,0.0,0.0,0.44
400,2011-11-22,896.2,905.02,909.14,891.5,132818,212748304.0,1.96,0.65,5.88,0.43
401,2011-11-23,907.96,887.98,910.31,885.62,188944,299733088.0,2.73,-1.88,-17.04,0.61
402,2011-11-24,885.04,892.68,897.38,877.98,121464,191344448.0,2.18,0.53,4.7,0.39
403,2011-11-25,886.21,889.74,893.85,883.86,84463,133224384.0,1.12,-0.33,-2.94,0.27
404,2011-11-28,891.5,889.15,897.38,885.04,98132,155001376.0,1.39,-0.07,-0.59,0.32
405,2011-11-29,898.56,899.73,902.67,890.33,156495,249152272.0,1.39,1.19,10.58,0.5
406,2011-11-30,899.14,873.28,899.73,871.52,191657,299555296.0,3.14,-2.94,-26.45,0.62
407,2011-12-01,897.97,895.03,917.96,893.27,411832,660688128.0,2.83,2.49,21.75,1.33
408,2011-12-02,890.91,899.14,903.26,886.8,181860,289399904.0,1.84,0.46,4.11,0.59
409,2011-12-05,898.56,899.14,904.43,884.45,113491,180714656.0,2.22,0.0,0.0,0.37
410,2011-12-07,896.2,905.02,910.9,893.85,148624,238162240.0,1.9,0.65,5.88,0.48
411,2011-12-08,905.02,898.56,909.73,890.91,187052,298946848.0,2.08,-0.71,-6.46,0.6
412,2011-12-09,895.03,893.27,899.73,889.74,86863,137984144.0,1.11,-0.59,-5.29,0.28
413,2011-12-12,893.85,892.68,899.73,885.62,86331,137072016.0,1.58,-0.07,-0.59,0.28
414,2011-12-13,890.33,883.27,897.97,880.92,190004,300294560.0,1.91,-1.05,-9.41,0.61
415,2011-12-14,883.27,878.57,887.98,872.69,84931,132825568.0,1.73,-0.53,-4.7,0.27
416,2011-12-15,873.28,846.24,877.39,844.47,192737,294609856.0,3.75,-3.68,-32.33,0.62
417,2011-12-16,848.0,859.76,866.22,839.18,157378,238364624.0,3.2,1.6,13.52,0.51
418,2011-12-19,853.29,863.87,870.34,844.47,128101,194558352.0,3.01,0.48,4.11,0.41
419,2011-12-20,860.93,862.7,876.81,859.17,94638,146041760.0,2.04,-0.14,-1.17,0.3
420,2011-12-21,870.93,863.29,879.75,861.52,146609,227230416.0,2.11,0.07,0.59,0.47
421,2011-12-22,861.52,869.75,876.22,855.06,109849,168904816.0,2.45,0.75,6.46,0.35
422,2011-12-23,868.58,867.99,879.16,864.46,99465,153908336.0,1.69,-0.2,-1.76,0.32
423,2011-12-26,866.81,867.99,874.45,863.29,73776,113827424.0,1.29,0.0,0.0,0.24
424,2011-12-27,867.4,871.52,879.16,866.81,138798,214959824.0,1.42,0.41,3.53,0.45
425,2011-12-28,867.99,860.93,876.22,849.18,113179,173347072.0,3.1,-1.22,-10.59,0.36
426,2011-12-29,858.0,861.52,867.99,855.64,128593,197105648.0,1.43,0.07,0.59,0.41
427,2011-12-30,863.87,877.98,877.98,860.93,261487,402708864.0,1.98,1.91,16.46,0.84
428,2012-01-04,877.98,852.7,877.98,852.12,147911,227563712.0,2.95,-2.88,-25.28,0.48
429,2012-01-05,852.7,866.22,875.63,850.94,244080,375880608.0,2.9,1.59,13.52,0.79
430,2012-01-06,863.87,863.87,873.28,852.12,133151,204143664.0,2.44,-0.27,-2.35,0.43
431,2012-01-09,864.46,889.15,890.91,858.0,221139,345938688.0,3.81,2.93,25.28,0.71
432,2012-01-20,945.0,947.94,957.34,920.89,586676,972826816.0,4.1,6.61,58.79,1.89
433,2012-01-30,949.7,943.82,957.34,939.12,332988,558095296.0,1.92,-0.43,-4.12,1.07
434,2012-01-31,944.41,939.71,949.11,931.48,173265,288275840.0,1.87,-0.44,-4.11,0.56
435,2012-02-01,936.18,928.54,949.11,927.36,185159,307694784.0,2.31,-1.19,-11.17,0.6
436,2012-02-02,931.48,956.17,958.52,928.54,244623,410098464.0,3.23,2.98,27.63,0.79
437,2012-02-03,952.64,960.28,963.22,943.23,229964,388800512.0,2.09,0.43,4.11,0.74
438,2012-02-06,960.87,950.87,962.04,947.35,157808,266559520.0,1.53,-0.98,-9.41,0.51
439,2012-02-07,945.58,936.77,947.94,933.83,122086,203101568.0,1.48,-1.48,-14.1,0.39
440,2012-02-08,936.18,954.99,961.46,936.18,172273,290646912.0,2.7,1.94,18.22,0.55
441,2012-02-10,949.11,955.58,959.69,949.11,182118,307363104.0,1.11,0.06,0.59,0.59
442,2012-02-13,948.52,942.06,949.7,936.18,215067,359692320.0,1.41,-1.41,-13.52,0.69
443,2012-02-14,940.29,937.35,944.41,930.89,108546,179835120.0,1.44,-0.5,-4.71,0.35
444,2012-02-15,936.77,938.53,946.76,928.54,201306,334137664.0,1.94,0.13,1.18,0.65
445,2012-02-16,938.53,928.54,942.64,923.25,273692,451825408.0,2.07,-1.06,-9.99,0.88
446,2012-02-17,933.83,928.54,935.59,925.6,150690,248573520.0,1.08,0.0,0.0,0.49
447,2012-02-20,945.58,928.54,946.17,927.95,224206,372071616.0,1.96,0.0,0.0,0.72
448,2012-02-21,930.3,930.89,933.83,922.07,150265,247188096.0,1.27,0.25,2.35,0.48
449,2012-02-22,930.89,938.53,940.29,927.95,317398,525337440.0,1.33,0.82,7.64,1.02
450,2012-02-23,938.53,939.12,946.76,936.77,226268,376851584.0,1.06,0.06,0.59,0.73
451,2012-02-24,942.64,953.23,953.23,933.24,364105,609181824.0,2.13,1.5,14.11,1.17
452,2012-02-27,954.99,956.17,972.04,946.76,447617,759502528.0,2.65,0.31,2.94,1.44
453,2012-02-28,956.75,975.56,989.08,954.99,460142,793134976.0,3.57,2.03,19.39,1.48
454,2012-02-29,976.74,966.75,976.74,962.04,263025,451402720.0,1.51,-0.9,-8.81,0.85
455,2012-03-01,965.57,974.39,986.73,964.4,291621,504303648.0,2.31,0.79,7.64,0.94
456,2012-03-02,974.39,989.08,990.26,973.8,290973,505353984.0,1.69,1.51,14.69,0.94
457,2012-03-05,992.02,976.74,1006.72,973.8,350417,614488192.0,3.33,-1.25,-12.34,1.13
458,2012-03-06,973.21,957.93,978.5,954.99,331374,565065408.0,2.41,-1.93,-18.81,1.07
459,2012-03-07,949.11,949.11,962.63,946.17,201371,339797440.0,1.72,-0.92,-8.82,0.65
460,2012-03-08,956.17,962.63,970.27,952.05,288783,491703680.0,1.92,1.42,13.52,0.93
461,2012-03-09,954.99,953.23,957.34,940.88,530536,891070592.0,1.71,-0.98,-9.4,1.71
462,2012-03-12,953.81,943.23,953.81,939.71,270648,451971840.0,1.48,-1.05,-10.0,0.87
463,2012-03-13,946.17,952.05,953.81,942.06,237531,398818624.0,1.25,0.94,8.82,0.76
464,2012-03-14,956.17,930.3,963.22,927.95,439964,738597760.0,3.7,-2.28,-21.75,1.42
465,2012-03-15,930.89,916.78,936.18,916.78,258049,423785024.0,2.09,-1.45,-13.52,0.83
466,2012-03-16,917.96,925.6,926.19,911.49,167866,273741696.0,1.6,0.96,8.82,0.54
467,2012-03-19,922.07,922.66,925.6,913.84,167465,272964672.0,1.27,-0.32,-2.94,0.54
468,2012-03-20,920.89,906.2,921.48,905.02,203040,328052064.0,1.78,-1.78,-16.46,0.65
469,2012-03-21,913.84,907.96,915.02,903.26,150404,242481936.0,1.3,0.19,1.76,0.48
470,2012-03-22,908.55,913.25,918.54,900.32,179388,288804704.0,2.01,0.58,5.29,0.58
471,2012-03-23,908.55,902.67,909.73,899.73,119016,190843184.0,1.09,-1.16,-10.58,0.38
472,2012-03-26,903.26,904.43,906.79,900.91,82461,132200784.0,0.65,0.19,1.76,0.27
473,2012-03-27,908.55,906.2,911.49,905.02,111209,179214160.0,0.72,0.2,1.77,0.36
474,2012-03-28,905.61,889.15,907.96,887.98,204483,325213024.0,2.2,-1.88,-17.05,0.66
475,2012-03-29,889.15,876.81,889.15,870.34,188866,295267360.0,2.12,-1.39,-12.34,0.61
476,2012-03-30,880.33,885.04,886.21,877.98,106312,166628768.0,0.94,0.94,8.23,0.34
477,2012-04-05,885.04,886.8,889.74,869.75,183793,287161664.0,2.26,0.2,1.76,0.59
478,2012-04-06,884.45,901.5,902.67,880.33,193876,306955616.0,2.52,1.66,14.7,0.62
479,2012-04-09,896.2,887.39,896.2,884.45,93197,147459888.0,1.3,-1.57,-14.11,0.3
480,2012-04-10,885.62,895.03,895.62,877.39,196999,308914112.0,2.05,0.86,7.64,0.63
481,2012-04-11,883.27,892.09,898.56,882.1,105144,166106128.0,1.84,-0.33,-2.94,0.34
482,2012-04-12,892.68,921.48,922.07,887.39,275779,443771872.0,3.89,3.29,29.39,0.89
483,2012-04-13,922.66,919.72,937.94,913.84,337745,554098560.0,2.62,-0.19,-1.76,1.09
484,2012-04-16,913.25,912.66,922.66,906.79,133673,216401792.0,1.73,-0.77,-7.06,0.43
485,2012-04-17,910.31,901.5,915.6,900.91,118951,191093632.0,1.61,-1.22,-11.16,0.38
486,2012-04-18,903.26,917.37,921.48,903.26,159601,258852704.0,2.02,1.76,15.87,0.51
487,2012-04-19,919.72,923.25,923.83,913.84,137392,223742896.0,1.09,0.64,5.88,0.44
488,2012-04-20,919.72,936.18,937.35,916.78,258075,426240160.0,2.23,1.4,12.93,0.83
489,2012-04-23,933.83,926.77,938.53,922.66,197381,325312448.0,1.7,-1.01,-9.41,0.64
490,2012-04-24,925.6,946.76,967.92,924.42,478040,802959360.0,4.69,2.16,19.99,1.54
491,2012-04-25,938.53,952.64,952.64,936.18,208924,350401184.0,1.74,0.62,5.88,0.67
492,2012-04-26,953.81,936.18,955.58,929.12,283414,470733984.0,2.78,-1.73,-16.46,0.91
493,2012-04-27,939.12,935.0,946.17,929.71,166617,277246080.0,1.76,-0.13,-1.18,0.54
494,2012-05-02,944.41,947.94,957.34,939.71,261172,438591392.0,1.89,1.38,12.94,0.84
495,2012-05-03,947.94,939.12,951.46,937.94,161487,269467360.0,1.43,-0.93,-8.82,0.52
496,2012-05-04,937.94,943.82,945.0,935.59,140296,233813680.0,1.0,0.5,4.7,0.45
497,2012-05-07,937.94,937.35,945.58,930.3,255731,423783680.0,1.62,-0.69,-6.47,0.82
498,2012-05-08,935.0,933.83,936.18,928.54,175130,289312160.0,0.82,-0.38,-3.52,0.56
499,2012-05-09,928.54,911.49,929.71,909.14,213677,347527136.0,2.2,-2.39,-22.34,0.69
500,2012-05-10,911.49,909.73,917.37,906.2,129428,209027536.0,1.23,-0.19,-1.76,0.42
501,2012-05-11,909.73,903.26,913.84,902.67,162520,261354032.0,1.23,-0.71,-6.47,0.52
502,2012-05-14,910.31,898.56,911.49,896.2,206960,332240256.0,1.69,-0.52,-4.7,0.67
503,2012-05-15,896.2,903.26,905.61,890.33,134455,213764768.0,1.7,0.52,4.7,0.43
504,2012-05-16,902.08,887.98,902.08,887.39,150305,238216896.0,1.63,-1.69,-15.28,0.48
505,2012-05-17,890.33,898.56,900.32,887.98,133390,211749264.0,1.39,1.19,10.58,0.43
506,2012-05-18,890.33,885.62,896.79,882.1,157863,248755808.0,1.63,-1.44,-12.94,0.51
507,2012-05-21,885.62,888.56,892.68,884.45,85695,135114976.0,0.93,0.33,2.94,0.28
508,2012-05-22,892.09,900.32,901.5,892.09,113599,180941168.0,1.06,1.32,11.76,0.37
509,2012-05-24,895.03,885.04,896.79,882.68,194074,305714016.0,1.57,-1.7,-15.28,0.62
510,2012-05-25,885.62,879.75,887.98,878.57,98929,154918944.0,1.06,-0.6,-5.29,0.32
511,2012-05-28,879.75,890.91,890.91,873.87,137202,215529424.0,1.94,1.27,11.16,0.44
512,2012-05-29,890.33,897.97,899.73,881.51,286809,453701952.0,2.05,0.79,7.06,0.92
513,2012-05-30,893.85,884.45,895.03,878.57,217126,341898720.0,1.83,-1.51,-13.52,0.7
514,2012-05-31,882.68,883.86,888.56,876.22,153251,239888128.0,1.4,-0.07,-0.59,0.49
515,2012-06-01,884.45,889.15,895.03,881.51,158353,249589888.0,1.53,0.6,5.29,0.51
516,2012-06-04,879.16,866.81,880.92,865.64,171778,266890992.0,1.72,-2.51,-22.34,0.55
517,2012-06-05,869.16,858.58,870.34,858.58,246144,377715360.0,1.36,-0.95,-8.23,0.79
518,2012-06-06,860.93,862.11,863.87,858.0,188860,288959584.0,0.68,0.41,3.53,0.61
519,2012-06-07,868.58,855.64,871.52,853.29,131302,201455936.0,2.11,-0.75,-6.47,0.42
520,2012-06-08,858.0,832.13,859.17,829.78,397557,593133504.0,3.43,-2.75,-23.51,1.28
521,2012-06-11,834.48,830.95,839.18,826.84,265509,393125600.0,1.48,-0.14,-1.18,0.86
522,2012-06-12,825.66,815.67,830.37,810.97,298155,434459168.0,2.33,-1.84,-15.28,0.96
523,2012-06-13,818.61,833.89,838.01,813.91,260117,383736096.0,2.95,2.23,18.22,0.84
524,2012-06-14,829.19,822.14,832.13,820.37,130478,191929248.0,1.41,-1.41,-11.75,0.42
525,2012-06-15,826.25,852.7,863.87,826.25,422952,636342592.0,4.58,3.72,30.56,1.36
526,2012-06-18,851.53,855.64,856.82,846.83,198733,301170880.0,1.17,0.34,2.94,0.64
527,2012-06-19,852.12,858.0,865.05,849.77,149925,228553088.0,1.79,0.28,2.36,0.48
528,2012-06-20,862.7,856.82,872.69,855.06,143707,220127616.0,2.05,-0.14,-1.18,0.46
529,2012-06-21,856.23,837.42,856.82,835.07,144833,217217296.0,2.54,-2.26,-19.4,0.47
530,2012-06-25,836.24,829.78,846.83,829.78,164358,245383808.0,2.04,-0.91,-7.64,0.53
531,2012-06-26,832.13,837.42,843.89,830.95,134924,201321552.0,1.56,0.92,7.64,0.43
